,url,length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,status
741,https://www.kkumag.hr/wp-includes/js/jquery/ui/x4x/v4/395ac74f6fd24a1/cc.php?cmd=_update&dispatch=,98,13,1,3,1,0,1,1,0,2,1,0,0,10,0,1,0,0,0,0,1,0,0,0,0,0.112244898,0.0,0,0,0,0,0,3,1,0,0,0,1,0,15,5,2,3,2,15,6,15,4.733333333,4.5,4.769230769,3,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,220,2618,0,0,1,0,phishing
742,http://www.nicaraguafood.org/,29,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,13,13,0,8.0,8.0,0.0,0,0,0,0,0,0,9,0.333333333,0.666666667,0,1,0,0.333333333,0,0.166666667,0,1,50.0,0,0.0,0.0,0,0,0,25.0,0,0,0,1,0,0,114,3904,0,0,0,2,legitimate
743,http://www.bik-info.ru/,23,15,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,1,0,3,3,3,3,0,4,4,0,3.333333333,3.333333333,0.0,0,0,0,0,0,0,109,0.990825688,0.009174312,0,0,0,2.0,0,0.0,0,0,100.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,1,0,82,3571,211484,0,0,3,legitimate
744,https://www.timesclub.jp/,25,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,0,0,209,0.95215311,0.04784689,0,0,0,0.2,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,28.57142857,0,0,0,1,1,1,0,6374,50463,0,0,4,legitimate
745,https://www.suedstrahl.de/,26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,10,10,0,6.5,6.5,0.0,0,0,0,0,0,0,19,0.842105263,0.1578947369999999,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,100.0,0,0,0,92.85714286,0,0,0,1,0,0,0,-1,0,0,0,2,legitimate
746,http://www.clevelandclinicmeded.com/medicalpubs/diseasemanagement/neurology/peripheral-neuropathy/,98,28,0,2,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,7,3,3,3,9,20,20,17,11.42857143,11.5,11.4,0,0,0,0,0,0,87,0.954022989,0.045977011,0,0,0,0.5,0,0.0,0,0,90.90909091,0,66.66666667,33.33333333,0,0,0,97.77777778,0,0,0,1,1,0,140,7530,264522,0,0,5,legitimate
747,https://storage.cloud.google.com/user7773578ixh1092839.appspot.com/index.html#estewart30@legalshield.com,104,24,1,7,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,2,0,0,0,0.153846154,0.0,0,0,1,0,0,3,0,0,1,0,1,0,10,5,3,5,3,21,7,21,8.3,6.0,9.285714286,0,1,0,0,0,0,1,0.0,1.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,0,0,0,2975,8347,1,0,0,10,phishing
748,https://www.latam.com/en_au/travel-information/how-to-check-in-online/,70,13,0,2,5,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,11,3,2,3,2,11,5,11,4.272727273,4.0,4.333333333,0,0,0,0,0,0,74,0.27027027,0.72972973,0,4,0,0.018518519,0,0.0,0,1,15.78947368,0,33.33333333,66.66666667,0,0,0,38.0952381,0,0,0,1,1,0,1410,6991,8824,0,0,5,legitimate
749,http://www.ebay.co.uk/bhp/table-tennis-robot,44,14,0,3,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,1,0,0,1,0,6,4,3,3,3,6,4,6,4.333333333,3.5,4.75,0,1,0,0,0,0,146,0.623287671,0.376712329,0,2,0,0.054545455,0,0.072727273,0,1,12.5,0,98.57142857,1.428571429,0,0,0,93.33333333,0,0,0,0,1,0,54,7982,352,0,1,6,legitimate
750,https://www.ceonc.com.br/,25,16,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,2,3,3,3,0,5,5,0,4.0,4.0,0.0,0,0,0,0,0,0,27,0.0,1.0,0,0,0,0.222222222,0,0.074074074,0,1,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,0,1,0,645,-1,0,0,0,2,legitimate
751,http://thejockstrapenthusiast.tumblr.com,40,33,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,6,6,0,22,22,0,14.0,14.0,0.0,0,1,0,0,0,0,5,0.4,0.6,0,0,0,0.666666667,0,0.0,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,0,0,0,1049,5159,0,0,0,8,legitimate
752,http://www.vermontc2.com/es/concept2/,37,17,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.054054054,0.058823529,0,0,0,0,0,2,0,0,0,0,1,0,4,3,2,3,2,9,9,8,5.5,6.0,5.0,0,0,0,0,0,0,9,0.7777777779999999,0.222222222,0,0,0,1.0,0,0.5,0,0,0.0,0,100.0,0.0,0,0,0,50.0,0,0,0,1,0,0,37,-1,3529045,0,1,2,legitimate
753,https://www.resilienz.at/,25,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,0,0,78,0.602564103,0.397435897,0,1,0,0.0,0,0.35483871,0,1,80.0,0,69.38775509999999,30.6122449,0,0,0,13.33333333,0,0,0,0,0,0,0,-1,0,0,0,2,legitimate
754,https://free.mymapsexpress.com/index.jhtml?partner=^CQ6^xdm870&amp;s2=1411767791157121346&amp;s1=714041,103,22,1,3,0,0,1,2,0,3,0,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0.300970874,0.0,0,0,0,0,0,3,0,0,0,0,0,0,10,5,4,4,5,19,13,19,8.2,8.5,8.125,0,0,0,0,0,0,20,0.4,0.6,0,1,0,0.25,0,0.0,0,1,66.66666667,0,50.0,50.0,0,0,0,0.0,0,0,0,0,1,0,188,1272,97974,0,1,2,phishing
755,http://www.zohard.com/.well-known/pki-validation/mod/unblockverification/customer_center/customer-IDPP00C963/signin/signin.php,126,14,0,4,3,0,0,0,0,0,1,0,0,10,0,1,0,0,0,0,1,0,0,0,1,0.03968254,0.0,0,0,0,0,0,3,1,0,0,0,0,0,15,6,3,3,3,19,6,19,6.666666667,4.5,7.0,2,0,0,0,0,0,15,0.933333333,0.066666667,0,0,0,0.0,0,0.0,0,0,80.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,1,0,353,2204,5038359,0,1,0,phishing
756,http://www.macchiashop.it/prestashop/modules/autoupgrade/vendor/phpunit/phpunit/src/Util/PHP/csc/Thanks.php,107,18,0,3,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,1,0,0,3,0,0,0,0,0,0,14,4,3,3,3,11,11,11,6.0,7.0,5.833333333,0,0,0,0,0,0,53,0.981132075,0.018867925,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,100.0,0,0,0,100.0,0,0,0,1,1,0,71,5034,0,0,1,2,phishing
757,https://www.learn4good.com/games/adventure.htm,46,18,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.02173913,0.055555556,0,0,0,0,0,3,0,0,0,0,0,0,5,4,3,3,3,10,10,9,6.0,6.5,5.666666667,0,0,0,0,0,0,152,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,0,330,6244,25469,0,0,4,legitimate
758,http://shadetreetechnology.com/V4/validation/890b5281b2c79374fb6ebe19a447d42f,77,23,1,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.285714286,0.0,0,0,0,0,0,1,0,0,0,0,1,0,4,2,2,19,2,32,19,32,15.75,19.0,14.66666667,0,0,0,0,0,0,30,0.966666667,0.033333333,0,0,0,0.0,0,0.0,0,0,100.0,0,80.0,20.0,0,0,0,100.0,0,0,0,1,0,0,77,5767,0,0,1,2,phishing
759,http://cupkaju.wz.sk/5404F71C9393DB6077004355BF900625/,54,13,1,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.481481481,0.0,0,0,0,0,0,2,0,1,0,0,0,0,3,4,2,2,32,32,7,32,13.66666667,4.5,32.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,1133,-1,318914,0,1,2,phishing
760,http://mobiliablog.com.au/bin/mySign%20in%20-%20Adobe%20File.html,65,18,0,3,1,0,0,0,0,0,0,0,4,4,0,1,0,0,0,4,0,0,0,0,1,0.123076923,0.0,0,0,0,0,0,3,0,0,0,0,1,0,8,0,2,11,2,11,11,7,5.375,11.0,4.571428571,0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,1,0,-1,0,0,1,0,phishing
761,http://www.habitas.org.uk/nimars/mmusculush.htm,47,18,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,5,4,3,3,3,10,7,10,5.8,5.0,6.333333333,0,0,0,0,0,0,25,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,582,6723,4971141,0,1,5,legitimate
762,https://mealpal.co.uk/,22,13,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,7,7,0,7,7,0,7.0,7.0,0.0,0,0,0,0,0,0,22,0.409090909,0.590909091,0,2,0,0.0,0,0.0,0,1,33.33333333,0,100.0,0.0,0,0,0,0.0,0,0,0,0,1,0,386,1440,0,0,0,2,legitimate
763,http://www.larapedia.com/glossary_of_biology_terms/cladistics_kluh_distiks_meaning_and_definition_in_biology.html,113,17,0,3,0,0,0,0,0,0,10,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,15,4,2,3,2,10,9,10,5.8666666670000005,6.0,5.846153846,0,0,0,0,0,0,61,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,200,3452,377801,0,1,4,legitimate
764,https://www.earthclinic.com/remedies/mimosa.html,48,19,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,3,3,4,11,11,8,6.4,7.0,6.0,0,0,0,0,0,0,209,0.866028708,0.133971292,0,2,0,0.071428571,0,0.107142857,0,1,73.33333333,0,100.0,0.0,0,0,0,81.39534884,0,0,0,1,1,0,849,7552,185439,0,0,5,legitimate
765,http://sucursapersonastransaccionesbancolombiacom.small-business-solutions.biz/,79,71,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,3,5,5,0,42,42,0,16.0,16.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,0,-1,0,0,1,0,phishing
766,https://www.cardbenefitservices.com/UserAccess/Login?ReturnUrl=%2f,66,27,0,2,0,0,1,0,0,1,0,0,1,4,0,1,0,0,0,0,1,0,0,0,0,0.015151515,0.0,0,0,0,0,0,2,0,0,0,0,0,0,6,5,2,3,2,19,19,10,8.0,11.0,6.5,1,0,0,0,0,0,29,0.8620689659999999,0.137931034,0,1,0,0.0,0,0.75,0,1,77.77777778,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,216,2706,196027,0,1,4,legitimate
767,https://support-appleld.com.secureupdate.duilawyeryork.com/ap/637e18258b236d9?cmd=_update&dispatch=637e18258b236d9db&locale=_US,127,50,1,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.188976378,0.0,0,0,0,1,0,3,1,0,0,0,1,0,13,2,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,14,4003,5816617,0,1,0,phishing
768,http://sobem.org.hk,19,12,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,5,5,0,5,5,0,5.0,5.0,0.0,0,0,0,0,0,0,184,0.97826087,0.02173913,0,0,0,0.25,0,0.0,0,0,95.23809524,0,100.0,0.0,0,0,0,25.0,0,0,0,1,1,0,0,-1,5512197,0,0,3,legitimate
769,http://feelio.cc/_archived/U.S.Bank/U.S.Bank/home/auth/information.php,70,9,0,6,0,0,0,0,0,0,1,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,12,1,1,6,1,11,6,11,4.0,6.0,3.818181818,0,0,0,0,0,0,24,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,207,2350,0,0,1,2,phishing
770,https://mt54467891.webcindario.com/cox.full/cox.full/Zo/stepCoxMail/log/sycho/personalID.html?verification-id=4d389c2a5c3a20ea73e7e3d3c016e4364d389c2a5c3a20ea73e7e3d3c016e4364d389c2a5c3a20ea73e7e3d3c016e4364d389c2a5c3a20ea73e7e3d3c016e4364d389c2a5c3a20ea73e7e3d3c016e4364d389c2a5c3a20ea73e7e3d3c016e436,302,26,1,5,1,0,1,0,0,1,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0.42384106,0.307692308,0,0,0,0,0,3,0,0,0,0,0,0,15,3,2,10,2,192,11,192,18.4,10.5,19.61538462,0,0,0,0,0,0,1,0.0,1.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,1,1,0,0,948,7086,18263,0,1,3,phishing
771,http://kovolem.cz/4458A73BC08A11997B7121510F00D9B9/?sec=AlexandraHentsche,73,10,1,1,0,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.328767123,0.0,0,0,0,0,0,1,0,1,0,0,0,0,4,4,3,7,3,32,7,32,14.75,7.0,17.33333333,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,1,-1,-1,0,0,1,0,phishing
772,http://www.idevaffiliate.com/32700/login.php,44,21,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.113636364,0.0,0,0,0,0,0,3,0,0,0,0,1,0,5,5,3,3,3,13,13,5,5.8,8.0,4.333333333,1,0,0,0,0,0,29,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,250,5959,37967,0,0,5,legitimate
773,http://www.definitions.net/definition/menu%20bar,48,19,0,2,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,1,1,0,0,0,1,0.041666667,0.0,0,0,0,0,0,2,0,0,0,0,1,0,5,3,3,3,4,11,11,10,6.6,7.0,6.333333333,0,0,0,0,0,0,202,0.5841584160000001,0.415841584,0,2,0,0.0,0,0.011904762,0,1,64.70588235,0,73.68421053,26.31578947,0,0,0,11.53846154,0,0,0,1,1,0,635,6670,6844,0,1,5,legitimate
774,http://www.audio-transcoder.com/how-to-convert-mp3-files-to-wav,63,24,0,2,7,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.015873016,0.0,0,0,0,0,0,2,1,0,0,0,0,0,10,3,2,3,2,10,10,7,4.3,6.0,3.571428571,0,0,0,0,0,0,84,0.928571429,0.071428571,0,0,0,0.833333333,0,0.0,0,0,66.66666667,0,90.0,10.0,0,0,0,71.42857143,0,0,0,1,1,0,286,-1,853259,0,0,3,legitimate
775,http://sadervoyages.intnet.mu/bomtradebox.com/Dropbox/bomtrade/,63,22,0,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,1,0,0,0,6,0,3,6,3,12,12,11,7.833333333,9.0,7.25,1,0,0,0,0,0,30,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,1830,8922,309153,0,1,3,phishing
776,http://harlem2watts.com/freem/ourtime1/v3/member.htm,52,16,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.057692308,0.0625,0,0,0,0,0,2,0,0,0,0,0,0,6,2,2,12,2,12,12,8,6.0,12.0,4.8,0,0,0,0,0,0,58,0.620689655,0.379310345,0,3,0,0.1363636359999999,0,0.772727273,0,1,8.333333332999999,0,0.0,0.0,0,0,0,16.66666667,0,0,0,1,1,0,195,1996,0,0,1,0,phishing
777,http://picturehere.webcindario.com/app/facebook.com/?key=uzdrzud1ozr1guftndy8syzxrthwr8qf1majcczxgi4fkwpcvbny3v2si7wkehyac1kwg3xvkduaohsm7us0zsbpw0zaf90pmdamcu0hm2pwfe0cwb8g7kbciw9jpa8ozlskbk9c9acbmxveq3yr9dq8ntrvsvkqr0ve48yyrxkqajcyuqbb9syx3imtnnc&amp;lang=de,260,27,0,3,0,0,1,1,0,2,0,0,0,5,0,1,0,1,0,0,0,1,0,0,1,0.126923077,0.0,0,0,1,0,0,3,0,0,0,0,0,0,9,6,2,11,2,191,11,191,26.66666667,11.0,31.14285714,1,0,0,0,0,0,1,0.0,1.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,1,1,0,0,952,7083,17964,0,1,3,phishing
778,http://betasus26.blogspot.com,29,22,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.068965517,0.090909091,0,0,0,0,0,2,0,0,1,0,1,0,2,0,8,8,0,9,9,0,8.5,8.5,0.0,0,1,0,0,0,0,14,0.071428571,0.928571429,0,0,0,0.846153846,0,0.615384615,0,1,0.0,0,0.0,0.0,0,0,0,14.28571429,0,0,0,1,0,0,374,7295,0,0,1,5,phishing
779,http://1000projects.org/fundamentals-of-passive-optical-network-cse-ppt-presentation.html,89,16,0,2,7,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.04494382,0.25,0,0,0,0,1,2,0,0,0,0,1,0,10,5,2,12,2,12,12,12,6.9,12.0,6.333333333,0,0,0,0,0,0,81,0.185185185,0.814814815,0,10,0,0.0,0,0.03030303,1,1,33.33333333,0,0.0,100.0,0,0,0,40.0,0,0,0,1,0,0,404,3248,72672,0,0,2,legitimate
780,http://fr.chromeproxy.net/direct/aHR0cHM6Ly93d3cuZmFjZWJvb2suY29tL2ltcHJlc3Npb24ucGhwL2YyNDI2ZTg0YTRkMDM4OC8_YXBpX2tleT0yNjA4OTA1NDcxMTUmbGlkPTExNSZwYXlsb2FkPSU3QiUyMnNvdXJjZSUyMiUzQSUyMmpzc2RrJTIyJTdE/,202,18,0,2,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.118811881,0.0,0,0,0,0,0,2,0,0,0,0,1,0,5,5,2,2,6,92,11,92,37.2,6.5,57.66666667,0,0,0,0,0,0,7,0.571428571,0.428571429,0,0,0,0.0,0,0.666666667,0,0,33.33333333,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,308,2614,0,0,1,2,phishing
781,http://hubuzz.co.uk/includes/DropBox/index2.php,47,12,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.021276596,0.0,0,0,0,0,0,3,0,0,0,0,1,0,5,1,3,6,3,8,6,8,6.0,6.0,6.0,2,0,0,0,0,0,205,0.917073171,0.082926829,0,1,0,0.411764706,0,0.117647059,0,1,52.63157895,0,100.0,0.0,0,0,0,80.95238095,0,0,0,1,1,0,211,3442,0,0,1,0,phishing
782,https://www.policyplanner.com/verificaciones-netflix.com.ar,59,21,0,4,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,1,0,0,3,0,0,1,0,1,0,6,4,2,3,2,14,13,14,7.0,8.0,6.5,0,0,0,0,0,0,123,0.853658537,0.146341463,0,2,0,0.111111111,0,0.0,0,1,78.57142857,0,76.92307692,23.07692308,0,0,0,78.37837838,0,0,0,1,0,0,1176,3936,891715,0,1,3,phishing
783,http://2933517.com/js/index.htm,31,11,1,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.225806452,0.636363636,0,0,0,0,1,2,0,0,0,0,0,0,4,1,2,7,2,7,7,5,4.25,7.0,3.333333333,1,0,0,0,0,0,5,0.4,0.6,0,0,0,0.666666667,0,0.0,0,1,0.0,0,50.0,50.0,0,0,0,0.0,0,0,0,1,0,0,406,3976,0,0,1,0,phishing
784,https://cryptopanic.com:443/,28,15,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0.107142857,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,11,11,0,11,11,0,11.0,11.0,0.0,0,0,0,0,0,0,7,0.7142857140000001,0.285714286,0,0,0,0.0,0,0.0,0,0,66.66666667,0,0.0,100.0,0,0,0,0.0,0,0,0,0,0,0,1038,1152,66834,0,1,4,legitimate
785,http://www.azlyrics.com/lyrics/empirecast/dynasty.html,54,16,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,6,3,3,3,4,10,8,10,6.333333333,5.5,6.75,0,0,0,0,0,0,87,0.942528736,0.057471264,0,1,0,0.0,0,0.0,0,1,57.14285714,0,100.0,0.0,0,0,0,100.0,0,0,0,0,0,0,1931,7199,2243,0,0,5,legitimate
786,http://www.cityu.edu.hk/,24,16,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,1,0,0,1,0,2,3,3,3,0,5,5,0,4.0,4.0,0.0,0,0,0,0,0,0,233,0.978540773,0.021459227,0,0,0,0.0,0,0.0,0,0,100.0,0,97.5,2.5,0,0,0,63.63636364,0,0,0,1,1,0,0,-1,26630,0,0,5,legitimate
787,https://www.winxdvd.com/windows-10/movie-maker-download.htm,59,15,0,3,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.033898305,0.0,0,0,0,0,0,3,1,1,0,0,0,0,8,3,2,3,2,8,7,8,5.0,5.0,5.0,0,0,0,0,0,0,99,0.919191919,0.0808080809999999,0,0,0,0.125,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,33.33333333,0,0,0,1,1,0,1294,5280,20776,0,0,4,legitimate
788,http://elexbetgirisadresi.blogspot.com,38,31,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,1,0,2,0,8,8,0,18,18,0,13.0,13.0,0.0,0,1,0,0,0,0,14,0.071428571,0.928571429,0,0,0,0.846153846,0,0.615384615,0,1,0.0,0,0.0,0.0,0,0,0,14.28571429,0,0,0,1,0,0,374,7295,0,0,1,5,phishing
789,http://phoenixlocksmith-az.com/prole/,37,23,0,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,3,0,2,2,5,16,16,5,7.666666667,9.0,5.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,84,3934,0,0,1,0,phishing
790,https://www.archives.gov/research/jfk/select-committee-report,61,16,0,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,7,6,3,3,3,9,8,9,6.142857143,5.5,6.4,0,0,0,0,0,0,112,0.892857143,0.107142857,0,1,0,0.0,0,0.0,0,1,75.0,0,66.66666667,33.33333333,0,0,0,36.36363636,0,0,0,0,0,0,0,-1,8607,0,0,7,legitimate
791,https://paypal-support-help-inc.blogspot.be/?m=1,48,35,0,2,3,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.020833333,0.0,0,0,0,0,0,2,0,0,0,0,1,0,7,1,1,3,1,8,8,1,4.285714286,5.6,1.0,0,1,0,0,0,0,28,0.035714286,0.964285714,0,3,0,0.037037037,0,0.0,0,1,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,1,1,0,6382,0,0,1,3,phishing
792,http://www.neilmacqueen.com/wp-includes/images/emiratee.htm,59,20,0,3,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,7,5,2,3,2,12,12,8,6.0,7.5,5.4,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,189,4193,0,0,1,2,phishing
